shift_id,offset_s,covered_any,covered_both,overlap_any,overlap_both
6089,14895534.10195559,110,77,1,0
6090,1433893.4300591676,113,83,5,0
6091,2451841.7561252536,117,82,1,0
6092,12601202.901774492,112,85,2,0
6093,12412539.194864228,113,72,3,0
6094,19834773.058670517,118,80,5,0
6095,7692601.045543169,108,71,1,0
6096,1407970.4216701211,111,73,3,0
6097,11002495.211952304,111,70,3,0
6098,13049691.714533733,116,74,2,0
6099,2921397.5326328315,112,71,1,0
6100,11313699.813763361,110,79,2,0
6101,4102575.599787374,111,75,4,0
6102,17240840.123425584,112,77,2,0
6103,17046525.5917797,111,72,3,0
6104,8811135.829897957,115,85,2,0
6105,19718634.01565782,118,89,3,0
6106,19983255.932775572,119,85,5,0
6107,2711179.4139126777,112,74,3,0
6108,7553784.863015819,111,72,2,0
6109,12277488.28511924,113,72,2,0
6110,1809252.30185614,119,79,2,0
6111,7857214.909255969,107,67,2,0
6112,5390178.213375319,101,76,2,0
6113,19420255.06730344,114,64,0,0
6114,8444720.25573237,113,76,1,0
6115,15574414.727039464,105,74,3,0
6116,7939457.84005982,107,62,3,0
6117,2763186.801237543,117,77,2,0
6118,17614936.013894424,116,82,2,0
6119,94866.58170147192,121,77,2,0
6120,1222424.8923235412,116,84,3,0
6121,7486172.761194795,115,71,0,0
6122,14035655.013772294,123,75,2,0
6123,7025594.147046957,115,73,2,0
6124,1433054.175119711,113,81,4,0
6125,6540968.2690596,112,74,3,0
6126,5061373.29202862,113,71,2,0
6127,196463.12678803684,111,62,0,0
6128,10946943.332102329,110,82,3,0
6129,2455198.5782590327,120,87,1,0
6130,5924759.634367176,113,76,2,0
6131,13107426.596224705,103,72,3,0
6132,14811759.362341492,108,73,0,0
6133,5436551.487941363,110,72,3,0
6134,6771533.394524346,109,76,2,0
6135,5100534.0441973135,111,76,2,0
6136,19518510.9397811,114,72,1,0
6137,3955398.4077693815,113,77,1,0
6138,3806358.4263512446,109,71,1,0
6139,9123998.77362842,116,67,2,0
6140,3930757.820101478,108,71,3,0
6141,3268772.646865616,109,72,0,0
6142,2033483.2998185635,115,73,5,0
6143,13086741.638083085,113,82,3,0
6144,12516321.599645745,108,71,3,0
6145,13289647.943100989,117,87,2,0
6146,15790267.242651615,105,70,6,0
6147,6713947.980586513,113,76,3,0
6148,18737381.81269746,115,73,1,0
6149,14976025.95973987,108,64,2,0
6150,16428100.13347131,117,85,1,0
6151,14727411.238127321,116,74,2,0
6152,7365773.865186292,112,85,2,0
6153,5834110.554580765,116,83,2,0
6154,8666707.642182788,108,72,0,0
6155,2056853.74956723,112,76,1,0
6156,9250823.913600627,109,69,2,0
6157,962489.8283048925,116,83,4,0
6158,166532.97784825493,114,73,0,0
6159,19002907.86327627,120,91,1,0
6160,14085177.230074694,112,73,0,0
6161,11496163.062236872,111,79,1,0
6162,7013363.77578769,114,68,5,0
6163,11672657.787018612,111,70,2,0
6164,18192164.235568307,114,79,3,0
6165,13334674.808078425,115,76,3,0
6166,12321363.421640582,108,70,4,0
6167,9432048.964547649,115,70,2,0
6168,7106677.019645364,111,77,3,0
6169,14272215.370676553,105,71,2,0
6170,20007768.55777275,112,80,2,0
6171,8712209.336938735,107,70,3,0
6172,8051146.401038784,109,72,1,0
6173,8780357.151400337,111,69,2,0
6174,8728176.685566524,111,72,2,0
6175,20203611.64765805,116,75,0,0
6176,14439370.142196687,120,82,4,0
6177,7380574.120789011,110,76,2,0
6178,7630721.606723552,112,70,3,0
6179,8834851.628932387,116,71,3,1
6180,831936.4205087402,114,77,2,0
6181,10805084.365686737,117,83,2,0
6182,16563599.811143696,118,70,2,0
6183,13500946.517340843,110,79,1,0
6184,4115851.187694682,97,66,1,0
6185,14871028.160215385,112,70,0,0
6186,14696877.593948338,108,76,2,1
6187,5417941.375713573,111,74,2,0
6188,12735489.381587895,111,65,3,0
6189,12493308.585027032,108,62,4,0
6190,17140471.15022179,110,72,4,0
6191,2849702.079788792,117,83,2,0
6192,4043102.414218199,104,75,1,0
6193,9955274.294715082,108,65,1,0
6194,982882.0256454143,114,72,0,0
6195,8526120.727216417,109,69,2,0
6196,16093237.017313581,105,67,2,0
6197,3106432.427269442,112,75,2,0
6198,9426854.97021217,116,71,3,0
6199,20186237.68383733,112,70,3,0
6200,10360421.264626775,111,74,4,0
6201,10206160.890741765,113,75,2,0
6202,11434156.580836916,108,74,4,0
6203,3863702.3509691753,110,72,3,0
6204,3074945.264033082,116,71,0,0
6205,13841846.866217976,114,79,4,0
6206,8123474.0688424185,113,74,2,0
6207,5973707.843148596,113,80,3,0
6208,723888.4606853122,106,80,1,0
6209,17267655.07650175,118,70,4,0
6210,742921.6760305255,115,73,1,0
6211,15316757.290634416,104,74,0,0
6212,7843670.860719583,111,71,2,0
6213,12244312.580604233,109,79,4,0
6214,5116145.76681554,115,72,2,0
6215,3242194.2619744483,111,73,1,0
6216,10918230.165755779,106,77,5,0
6217,14212725.902050767,120,82,1,0
6218,4056399.636428058,111,76,4,0
6219,8947802.96088154,114,75,3,0
6220,9116275.274689546,116,68,2,0
6221,4472418.167846099,119,83,2,0
6222,11561198.134709777,113,80,0,0
6223,3050003.552888064,116,82,5,0
6224,10438182.312084395,111,68,0,0
6225,2389921.7602161714,116,82,1,0
6226,9946601.02206659,109,68,2,0
6227,6414228.966790858,110,74,3,0
6228,9270436.80107498,113,72,3,0
6229,8894808.491828203,110,77,2,0
6230,18524342.684950855,114,80,2,0
6231,10035816.189675862,111,71,2,0
6232,16708148.340370014,112,80,3,0
6233,4668858.534293949,108,78,2,0
6234,7236356.560314675,112,80,2,0
6235,1611285.106146588,109,69,2,0
6236,8630777.918116964,104,69,3,0
6237,13666089.826762868,108,82,2,0
6238,17107560.861879975,116,81,0,0
6239,11578773.662852524,111,73,2,0
6240,13084739.7450284,112,80,3,0
6241,3686268.9054139364,97,64,3,0
6242,841965.3420293934,111,85,2,0
6243,16163686.177002862,109,69,0,0
6244,3478545.1014346676,105,72,5,0
6245,1937834.4597849231,118,77,2,0
6246,19126040.588042773,121,78,2,0
6247,19653206.452768132,112,79,1,0
6248,12601106.57494682,112,85,2,0
6249,7775614.278824479,110,74,3,0
6250,17007495.30208158,115,80,0,0
6251,4243771.046199821,119,75,3,0
6252,8806327.628511008,110,84,3,0
6253,7336564.50118462,112,81,4,0
6254,18621146.331985775,114,79,3,0
6255,18764871.840210907,120,87,3,0
6256,13304331.037410486,117,74,2,0
6257,2335266.4726017173,118,84,3,0
6258,9878578.295264943,112,68,5,0
6259,5068430.329931655,112,72,1,0
6260,18056913.321685184,108,71,1,0
6261,2897028.6813014215,111,69,2,0
6262,1189311.3580689006,105,77,3,0
6263,14391663.04172157,118,72,5,0
6264,9291552.29602326,120,71,2,0
6265,17111578.791488398,114,79,2,0
6266,1601948.6979339155,105,65,1,0
6267,16354333.670547022,109,73,0,0
6268,844579.2268580296,114,77,2,0
6269,656434.5739438726,108,77,2,0
6270,9454615.759853058,112,81,1,0
6271,4580294.994318805,115,78,1,0
6272,12143402.01440582,114,77,2,0
6273,610681.191648857,119,82,2,0
6274,805076.6704904229,114,77,3,0
6275,14853040.800861297,107,78,4,0
6276,4354350.053828868,114,73,1,0
6277,13416656.380452713,110,81,3,0
6278,15315519.286892803,104,73,5,0
6279,1291273.5810763487,112,79,1,0
6280,15718255.405677984,107,73,1,0
6281,5537390.725870612,113,79,2,0
6282,7997143.500737207,111,79,1,0
6283,1845834.0614563732,117,75,0,0
6284,17116962.250180084,115,79,5,0
6285,11473455.901189083,110,72,1,0
6286,10334940.596409233,107,73,4,0
6287,19755423.6778888,118,79,4,0
6288,6879409.170571166,114,72,2,0
6289,18175989.43805415,118,77,2,0
6290,14701533.613507558,112,82,4,0
6291,18942577.971632928,114,77,2,0
6292,18521680.96667893,112,77,1,0
6293,20211836.868547413,113,76,4,0
6294,2760438.809669781,117,81,4,0
6295,16251582.484039275,117,84,1,0
6296,16423749.562531916,117,86,3,0
6297,13172079.86083744,105,72,1,0
6298,5749396.795518111,115,78,3,0
6299,19686245.04091917,118,83,1,0
6300,4237723.00741922,118,71,7,0
6301,10231576.953551836,110,75,2,0
6302,10676551.692286907,114,72,0,0
6303,3372765.6031923424,113,70,0,0
6304,14759226.312414523,115,79,2,0
6305,1891078.8233066371,115,76,1,0
6306,14161552.453707468,121,75,3,0
6307,17319744.05247174,110,73,2,0
6308,7181802.842003337,117,83,1,0
6309,14493034.012709118,117,66,0,0
6310,3270103.8478632746,110,72,2,0
6311,17265593.941904478,116,68,2,0
6312,19419878.921539467,114,65,5,0
6313,3187242.4501160695,107,75,3,0
6314,14136405.453640532,119,86,3,0
6315,10358615.576431304,110,73,1,0
6316,10879875.831119211,111,81,1,0
6317,14433510.609455336,118,88,1,0
6318,10011546.564324634,114,67,2,0
6319,12277588.238538984,113,72,1,0
6320,4775445.541798484,113,73,2,0
6321,7772960.558852508,110,72,1,0
6322,17657354.933112033,112,77,2,0
6323,2318256.2455507554,114,80,3,0
6324,12221719.368935985,111,72,1,0
6325,3828827.9450412565,102,75,1,0
6326,17277587.53878867,112,70,3,0
6327,11845392.997276347,117,74,4,0
6328,8271353.458954798,104,65,3,0
6329,5159739.542651658,115,70,1,0
6330,8957667.41326342,111,68,2,0
6331,19533208.069888372,116,74,4,0
6332,10427218.572397549,111,63,2,0
6333,9620605.61394808,114,74,2,0
6334,15241430.095038876,104,68,3,0
6335,7783936.295626028,111,73,2,1
6336,8766354.604599213,111,70,2,0
6337,6928999.753663811,118,80,1,0
6338,3151218.0233271485,113,78,5,0
6339,14582151.998341748,114,80,1,0
6340,17815562.586783078,110,80,2,0
6341,18476813.283762388,115,79,4,0
6342,17973393.744496014,115,79,4,0
6343,9261044.746389784,111,73,4,0
6344,5855102.604785629,112,75,2,0
6345,13041100.337393682,115,77,0,0
6346,19474165.46902293,116,77,2,0
6347,14851053.742748763,109,81,1,0
6348,10135586.649348263,111,76,0,0
6349,14074449.0077893,119,74,2,0
6350,15774790.910958912,107,68,3,0
6351,18754552.451345928,116,74,4,0
6352,15585480.245364917,105,72,2,0
6353,8883460.527631717,105,74,5,0
6354,5642691.734389666,108,61,4,0
6355,10237796.894662648,114,73,1,0
6356,6750906.427870079,115,78,0,0
6357,19231686.24246705,114,74,0,0
6358,10401967.162444452,105,63,2,0
6359,9672731.248222696,117,79,1,0
6360,7157429.519801694,111,73,3,0
6361,13071221.396045702,107,68,1,0
6362,10647393.34572276,107,75,2,0
6363,2707073.9066486345,110,66,1,0
6364,17737924.53922135,110,72,1,0
6365,7377088.990043401,108,75,6,0
6366,8871029.724218212,109,74,4,0
6367,4263004.319901299,114,81,3,0
6368,11324589.441021046,114,84,2,0
6369,14343453.38577469,113,78,2,0
6370,17980752.86514333,113,78,4,0
6371,1134427.8171907212,111,80,2,0
6372,19852435.089411095,114,82,1,0
6373,14379249.177852597,110,71,0,0
6374,5859823.96355533,113,72,2,0
6375,4238791.534921617,118,69,1,0
6376,6099235.016870113,111,71,3,0
6377,17870288.274541445,115,82,4,0
6378,6003835.081194082,107,79,2,0
6379,9485186.47213452,109,66,2,1
6380,14418246.110329563,111,80,1,0
6381,17794421.35655918,119,82,2,0
6382,13460399.736459745,109,74,2,0
6383,15380240.319542442,114,76,3,0
6384,3606251.248459748,108,69,3,0
6385,17904447.20162057,112,84,1,0
6386,5685594.893243144,111,76,2,0
6387,2693452.404394098,113,62,3,0
6388,19911578.550522175,123,87,4,0
6389,4181222.9501529196,105,75,3,0
6390,2861473.547555515,116,80,3,0
6391,12799382.03090704,109,76,2,0
6392,6561745.294706904,116,77,2,0
6393,2794402.319123386,113,74,3,0
6394,12293727.199973123,107,63,5,0
6395,15499568.40033827,105,72,1,0
6396,16194355.304049252,107,72,3,0
6397,3244487.6963168224,112,68,2,0
6398,11395033.66889717,109,72,3,0
6399,16610254.88045083,111,67,3,0
6400,3357690.5931977844,107,66,1,0
6401,4303928.096058157,109,64,2,0
6402,135369.69448353644,118,72,4,0
6403,10740460.594412953,107,66,2,0
6404,4039918.0271937544,107,77,0,0
6405,14794028.530831575,97,68,0,0
6406,19626654.09434009,118,88,2,0
6407,4325722.96839752,116,83,3,0
6408,13268002.476089114,116,81,3,0
6409,4388249.509514865,113,68,0,0
6410,452076.0894162369,106,77,2,0
6411,15490815.154432103,108,76,1,0
6412,8899993.371555671,107,72,4,0
6413,19313368.86889497,120,73,5,0
6414,10936463.980215423,108,75,1,0
6415,3284499.1100105997,105,71,0,0
6416,9220239.4542424,107,71,3,0
6417,4206645.41220266,108,69,2,0
6418,17917067.25800988,108,77,3,0
6419,14116985.436191497,110,77,0,0
6420,7016141.1494058585,112,67,0,0
6421,10805163.987438284,117,83,1,0
6422,13681935.870154897,108,73,2,0
6423,15984361.366548637,107,68,4,0
6424,1713997.4791670125,111,77,3,0
6425,543703.6357026736,106,75,3,0
6426,2410659.5930472543,121,76,1,0
6427,8107827.06846034,112,67,2,0
6428,9564091.154903091,117,68,1,0
6429,2857608.2017307472,118,81,1,0
6430,8435933.463210024,114,78,1,0
6431,9054698.896321509,117,75,2,0
6432,2301755.3463769285,110,70,0,0
6433,18701563.807670888,114,76,5,0
6434,12253615.83908013,108,74,4,0
6435,7976624.138293994,108,74,4,0
6436,10380468.319080183,112,79,3,0
6437,6466996.87621394,114,78,1,0
6438,17435812.858225737,114,77,1,0
6439,11763575.458156545,114,70,2,0
6440,10136546.240378324,109,76,3,0
6441,18584296.41190416,109,75,3,0
6442,17103756.51985815,118,81,5,0
6443,16592455.69031958,113,74,2,0
6444,4667981.475858599,109,78,1,0
6445,3195962.898454802,109,74,3,0
6446,14100604.083718594,118,76,2,0
6447,9603399.48487853,117,79,1,0
6448,13970964.289642395,111,71,2,0
6449,15532913.578819707,105,65,4,0
6450,6083508.5817542635,117,75,4,0
6451,5866967.13568475,114,76,2,0
6452,10054011.11494469,102,65,1,0
6453,5641530.039370698,109,63,1,0
6454,13637565.547226574,116,78,4,0
6455,15250703.202767244,109,65,0,0
6456,9672378.100870864,117,79,2,0
6457,14785036.119871007,106,75,3,0
6458,10452161.977661695,115,75,3,0
6459,14563113.781017236,109,71,2,0
6460,4654965.188936472,110,75,3,0
6461,15090529.039589843,106,71,2,0
6462,14608852.618755734,114,72,0,0
6463,5500522.05647188,109,74,2,0
6464,11376836.497647459,110,72,1,0
6465,17455727.226526197,114,72,2,0
6466,5153606.105657502,116,67,3,0
6467,15032383.061856441,111,79,0,0
6468,19459174.505132124,105,68,0,0
6469,17677694.409668725,112,78,3,0
6470,8240309.231037976,110,72,2,0
6471,12417331.75842992,118,77,4,0
6472,20226871.17835021,117,89,3,0
6473,11629999.57525354,112,69,1,0
6474,2422334.5391149125,124,78,3,0
6475,1008989.595745165,111,72,5,0
6476,16135790.938077832,108,78,0,0
6477,8689274.580930531,110,64,3,0
6478,5098577.457741429,110,79,1,0
6479,7146784.529850247,114,71,5,0
6480,15466825.224678734,111,78,1,0
6481,9534456.79311755,109,67,2,0
6482,17723540.29441849,108,74,5,0
6483,15010974.886662006,110,76,3,0
6484,19866289.761585515,113,80,0,0
6485,18129779.094461422,118,84,5,0
6486,5255642.958065559,109,77,4,0
6487,13470311.27606113,112,77,3,0
6488,503579.7279837346,107,78,1,0
6489,20213398.91702651,114,73,0,0
6490,5386807.65511961,106,79,2,0
6491,13586792.843270294,107,73,4,0
6492,17330672.07787229,118,76,3,0
6493,3345052.184814553,115,77,4,0
6494,17304794.542058088,113,65,2,0
6495,335080.0826137054,111,82,5,0
6496,9061894.929383218,115,78,1,0
6497,9672351.223313347,116,79,1,0
6498,7683284.568573105,112,72,2,0
6499,11994466.873972028,105,72,1,0
6500,18664652.48051357,122,81,4,0
6501,6726764.137564551,111,74,5,0
6502,11849778.084620876,115,69,3,0
6503,17905557.987785105,110,84,1,0
6504,15784081.285560748,113,74,1,0
6505,913594.8483640904,114,80,1,0
6506,19232217.721598916,113,73,1,0
6507,1033686.6729222039,122,77,2,0
6508,12042671.594204135,108,63,2,0
6509,11770451.179912241,116,67,2,0
6510,16056098.249010354,111,77,2,0
6511,3100922.119728299,115,69,3,0
6512,3728982.1738525634,111,73,2,0
6513,15359886.74727753,112,76,3,0
6514,3122482.7100743176,111,76,3,0
6515,9619703.862398183,116,74,1,0
6516,14944416.75676752,110,77,6,0
6517,13311560.592947176,116,78,1,0
6518,4363265.569910292,117,76,1,0
6519,6259103.349293551,107,69,2,0
6520,19763954.74505776,116,69,0,0
6521,9197823.485857321,110,73,3,0
6522,989224.6484794414,115,78,2,0
6523,4545642.304402497,119,65,0,0
6524,7040434.826816735,113,70,2,0
6525,20383631.02665273,119,80,2,0
6526,6233338.869542273,105,70,1,0
6527,622436.3387364103,115,77,2,0
6528,10502606.228362741,108,72,3,0
6529,1784224.7158975368,112,71,1,0
6530,5652055.167273241,113,72,4,0
6531,20239320.58684528,117,74,3,0
6532,14395917.187026003,114,73,1,0
6533,1115317.640824818,104,80,3,0
6534,9198150.406474756,111,73,2,0
6535,3571945.95146162,103,68,1,0
6536,2583110.904351718,109,76,3,0
6537,12008289.588122131,114,70,2,0
6538,10355057.544457644,106,71,3,0
6539,15172237.447645616,110,70,2,0
6540,18206997.960441314,116,86,4,0
6541,5095916.487979217,113,76,4,0
6542,18830152.06820314,115,77,2,0
6543,10605569.720319549,108,74,4,0
6544,5342715.984536085,110,66,3,0
6545,17262280.48585255,112,76,6,0
6546,807927.3633661773,114,77,1,0
6547,11448692.633969894,108,68,2,0
6548,14740801.48477455,113,83,1,0
6549,5772074.879692094,114,77,2,0
6550,17621848.465106804,110,77,3,0
6551,4966002.798848613,107,67,6,0
6552,17142230.984003067,111,70,3,0
6553,1681459.7075240086,112,75,1,0
6554,3334145.5646273554,113,76,2,0
6555,7823282.5360463895,110,82,4,0
6556,17430217.731700305,109,74,2,0
6557,3022581.760848647,115,72,0,0
6558,17864449.59844554,117,82,1,0
6559,4751695.94984197,116,77,3,0
6560,9275759.555298252,110,64,3,0
6561,7249589.187957235,117,77,2,0
6562,2485260.1595970984,111,73,5,0
6563,19263064.46625889,118,78,1,0
6564,8984749.45727965,117,92,0,0
6565,14105371.123117056,113,78,1,0
6566,11768705.870622478,116,66,1,0
6567,10275046.153067887,106,77,1,0
6568,12607611.748143066,103,75,1,0
6569,18329576.217436448,117,86,4,0
6570,14287756.000645699,112,74,3,0
6571,10899792.461544849,117,75,3,0
6572,13188578.41482038,111,69,4,0
6573,12400812.490865007,107,67,0,0
6574,8882052.233149052,106,76,1,0
6575,12773857.612125134,111,69,4,0
6576,9094238.073813768,118,73,0,0
6577,15471729.740071647,109,74,2,0
6578,19762687.150377166,116,70,0,0
6579,19578961.733910732,119,83,2,0
6580,16753574.056403933,120,82,3,0
6581,12306678.9779252,103,67,2,0
6582,15303534.28094537,106,70,1,0
6583,3702133.5607723114,109,60,2,0
6584,9814115.223748215,119,78,2,0
6585,5311642.2455386305,108,70,1,0
6586,157374.67837617706,115,80,2,0
6587,19718519.97141065,118,88,1,0
6588,17629091.054662455,112,72,0,0
6589,10518386.064439885,118,70,3,0
6590,5247623.006205543,105,72,3,0
6591,14159063.378642019,121,81,2,0
6592,8916166.504606107,112,80,5,0
6593,16400500.98493481,112,70,2,0
6594,20384213.974310648,117,80,2,0
6595,7175429.959861286,119,80,3,0
6596,5049639.245734802,110,68,4,0
6597,5516296.6294484325,117,68,3,0
6598,1982038.2187848138,116,79,5,0
6599,8088532.540046555,109,77,2,0
6600,440261.0005539074,111,77,2,0
6601,2409499.2214821447,124,79,1,0
6602,5603888.55731448,107,65,1,0
6603,3332829.3080593706,112,76,1,0
6604,14954794.129020927,117,79,4,0
6605,2230979.8510289723,114,68,0,0
6606,17672661.887196038,109,71,2,0
6607,4576704.895560547,115,82,0,0
6608,2291614.813211808,113,74,3,0
6609,291641.69245222566,105,70,1,0
6610,14610497.14577242,116,68,1,0
6611,5297670.229821536,101,62,1,0
6612,10433093.873695875,111,65,1,0
6613,2353054.02939947,112,71,2,0
6614,20095395.490712456,114,82,3,0
6615,2632663.127137024,115,82,1,0
6616,8451626.947872605,110,67,3,0
6617,17381357.4336074,111,71,0,0
6618,5059466.19496071,115,73,4,0
6619,5507956.228095951,109,65,3,0
6620,16505084.768902646,112,75,3,0
6621,5637272.422392517,112,64,9,0
6622,144709.43718902403,119,67,2,0
6623,8776300.670221705,114,74,4,0
6624,340960.02406659874,108,83,2,0
6625,18562097.78309325,111,75,1,0
6626,13120086.231341947,118,78,0,0
6627,11926020.512714498,114,78,2,0
6628,4180199.1507885247,105,76,1,0
6629,14300627.155210575,117,71,1,0
